state_id,id,name,state_id/id,ciudad_id:id
estados_mx.res_country_state_mx_oax,municipio_1705,San Sebastián Teitipac,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1706,Santa Ana del Valle,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1707,San Pablo Villa de Mitla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1708,San Pablo Villa de Mitla,estados_mx.res_country_state_mx_oax,ciudad_403
estados_mx.res_country_state_mx_oax,municipio_1709,Santiago Matatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1710,Santo Domingo Albarradas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1711,Rojas de Cuauhtémoc,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1712,San Juan Teitipac,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1713,Santa Cruz Papalutla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1714,Magdalena Teitipac,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1715,San Jerónimo Tlacochahuaya,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1716,San Juan Guelavía,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1717,San Lucas Quiaviní,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1718,San Juan del Río,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1719,San Bartolomé Quialana,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1720,San Lorenzo Albarradas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1721,San Pedro Totolápam,estados_mx.res_country_state_mx_oax,ciudad_404
estados_mx.res_country_state_mx_oax,municipio_1722,San Pedro Totolápam,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1723,San Pedro Quiatoni,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1724,Santa María Zoquitlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1725,San Dionisio Ocotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1726,San Carlos Yautepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1727,San Juan Juquila Mixes,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1728,Nejapa de Madero,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1729,Nejapa de Madero,estados_mx.res_country_state_mx_oax,ciudad_405
estados_mx.res_country_state_mx_oax,municipio_1730,Santa Ana Tavela,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1731,San Juan Lajarcia,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1732,San Bartolo Yautepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1733,Santa María Ecatepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1734,Asunción Tlacolulita,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1735,San Pedro Mártir Quiechapa,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1736,Santa María Quiegolani,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1737,Santa Catarina Quioquitani,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1738,Santa Catalina Quierí,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1739,Salina Cruz,estados_mx.res_country_state_mx_oax,ciudad_406
estados_mx.res_country_state_mx_oax,municipio_1740,Salina Cruz,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1741,Santiago Lachiguiri,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1742,Santa María Jalapa del Marqués,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1743,Santa María Totolapilla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1744,Santiago Laollaga,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1745,Guevea de Humboldt,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1746,Santo Domingo Chihuitán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1747,Santa María Guienagati,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1748,Magdalena Tequisistlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1749,Magdalena Tlacotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1750,San Pedro Comitancillo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1751,Santa María Mixtequilla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1752,Santo Domingo Tehuantepec,estados_mx.res_country_state_mx_oax,ciudad_407
estados_mx.res_country_state_mx_oax,municipio_1753,Santo Domingo Tehuantepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1754,San Pedro Huamelula,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1755,San Pedro Huilotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1756,San Mateo del Mar,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1757,San Blas Atempa,estados_mx.res_country_state_mx_oax,ciudad_408
estados_mx.res_country_state_mx_oax,municipio_1758,San Blas Atempa,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1759,Santiago Astata,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1760,San Miguel Tenango,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1761,Miahuatlán de Porfirio Díaz,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1762,Miahuatlán de Porfirio Díaz,estados_mx.res_country_state_mx_oax,ciudad_409
estados_mx.res_country_state_mx_oax,municipio_1763,San Nicolás,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1764,San Simón Almolongas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1765,San Luis Amatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1766,San José Lachiguiri,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1767,Sitio de Xitlapehua,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1768,San Francisco Logueche,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1769,Santa Ana,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1770,Santa Cruz Xitla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1771,Monjas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1772,San Ildefonso Amatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1773,Santa Catarina Cuixtla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1774,San José del Peñasco,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1775,San Cristóbal Amatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1776,San Juan Mixtepec -Dto. 26 -,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1777,San Pedro Mixtepec -Dto. 26 -,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1778,Santa Lucía Miahuatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1779,San Jerónimo Coatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1780,San Sebastián Coatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1781,San Pablo Coatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1782,San Mateo Río Hondo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1783,Santo Tomás Tamazulapan,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1784,San Andrés Paxtlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1785,Santa María Ozolotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1786,San Miguel Coatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1787,San Sebastián Río Hondo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1788,San Miguel Suchixtepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1789,Santo Domingo Ozolotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1790,San Francisco Ozolotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1791,Santiago Xanica,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1792,San Marcial Ozolotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1793,San Juan Ozolotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1794,San Pedro Pochutla,estados_mx.res_country_state_mx_oax,ciudad_410
estados_mx.res_country_state_mx_oax,municipio_1795,San Pedro Pochutla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1796,Santo Domingo de Morelos,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1797,Santa Catarina Loxicha,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1798,San Agustín Loxicha,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1799,San Baltazar Loxicha,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1800,Santa María Colotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1801,San Bartolomé Loxicha,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1802,Santa María Tonameca,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1803,Candelaria Loxicha,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1804,Pluma Hidalgo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1805,San Pedro el Alto,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1806,San Mateo Piñas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1807,Santa María Huatulco,estados_mx.res_country_state_mx_oax,ciudad_411
estados_mx.res_country_state_mx_oax,municipio_1808,Santa María Huatulco,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1809,Santa María Huatulco,estados_mx.res_country_state_mx_oax,ciudad_412
estados_mx.res_country_state_mx_oax,municipio_1810,San Miguel del Puerto,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1811,Putla Villa de Guerrero,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1812,Putla Villa de Guerrero,estados_mx.res_country_state_mx_oax,ciudad_413
estados_mx.res_country_state_mx_oax,municipio_1813,Constancia del Rosario,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1814,Mesones Hidalgo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1815,Santa María Zacatepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1816,San Pedro Amuzgos,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1817,La Reforma,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1818,Santa María Ipalapa,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1819,Chalcatongo de Hidalgo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1820,Santa María Yucuhiti,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1821,San Esteban Atatlahuca,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1822,Santa Catarina Ticuá,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1823,Santiago Nuyoó,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1824,Santa Catarina Yosonotú,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1825,San Miguel el Grande,estados_mx.res_country_state_mx_oax,ciudad_414
estados_mx.res_country_state_mx_oax,municipio_1826,San Miguel el Grande,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1827,Santo Domingo Ixcatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1828,San Pablo Tijaltepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1829,Santa Cruz Tacahua,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1830,Santa Lucía Monteverde,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1831,San Andrés Cabecera Nueva,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1832,Santa María Yolotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1833,Santiago Yosondúa,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1834,Santa Cruz Itundujia,estados_mx.res_country_state_mx_oax,ciudad_415
estados_mx.res_country_state_mx_oax,municipio_1835,Santa Cruz Itundujia,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1836,Zimatlán de Álvarez,estados_mx.res_country_state_mx_oax,ciudad_416
estados_mx.res_country_state_mx_oax,municipio_1837,Zimatlán de Álvarez,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1838,San Bernardo Mixtepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1839,Santa Cruz Mixtepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1840,San Miguel Mixtepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1841,Santa María Atzompa,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1842,San Andrés Ixtlahuaca,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1843,Santa Cruz Amilpas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1844,Santa Cruz Xoxocotlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1845,Santa Lucía del Camino,estados_mx.res_country_state_mx_oax,ciudad_417
estados_mx.res_country_state_mx_oax,municipio_1846,San Pedro Ixtlahuaca,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1847,San Antonio de la Cal,estados_mx.res_country_state_mx_oax,ciudad_418
estados_mx.res_country_state_mx_oax,municipio_1848,San Agustín de las Juntas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1849,San Pablo Huixtepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1850,Ánimas Trujano,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1851,San Jacinto Tlacotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1852,San Raymundo Jalpan,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1853,Trinidad Zaachila,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1854,Santa María Coyotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1855,San Bartolo Coyotepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1856,Santa Inés Yatzeche,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1857,Ciénega de Zimatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1858,San Antonio Huitepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1859,Villa de Zaachila,estados_mx.res_country_state_mx_oax,ciudad_419
estados_mx.res_country_state_mx_oax,municipio_1860,Villa de Zaachila,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1861,San Sebastián Tutla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1862,San Sebastián Tutla,estados_mx.res_country_state_mx_oax,ciudad_420
estados_mx.res_country_state_mx_oax,municipio_1863,San Miguel Peras,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1864,San Pablo Cuatro Venados,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1865,Santa Inés del Monte,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1866,Santa Gertrudis,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1867,San Antonino el Alto,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1868,Magdalena Mixtepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1869,Santa Catarina Quiané,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1870,Ayoquezco de Aldama,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1871,Santa Ana Tlapacoyan,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1872,Santa Cruz Zenzontepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1873,San Francisco Cahuacuá,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1874,San Mateo Yucutindó,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1875,Santiago Textitlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1876,Santiago Amoltepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1877,Santa María Zaniza,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1878,Santo Domingo Teojomulco,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1879,Cuilápam de Guerrero,estados_mx.res_country_state_mx_oax,ciudad_421
estados_mx.res_country_state_mx_oax,municipio_1880,Cuilápam de Guerrero,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1881,Villa Sola de Vega,estados_mx.res_country_state_mx_oax,ciudad_422
estados_mx.res_country_state_mx_oax,municipio_1882,Villa Sola de Vega,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1883,Santa María Lachixío,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1884,San Vicente Lachixío,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1885,San Lorenzo Texmelúcan,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1886,Santa María Sola,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1887,San Francisco Sola,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1888,San Ildefonso Sola,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1889,Santiago Minas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1890,Heroica Ciudad de Ejutla de Crespo,estados_mx.res_country_state_mx_oax,ciudad_423
estados_mx.res_country_state_mx_oax,municipio_1891,Heroica Ciudad de Ejutla de Crespo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1892,San Martín Tilcajete,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1893,Santo Tomás Jalieza,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1894,San Juan Chilateca,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1895,Ocotlán de Morelos,estados_mx.res_country_state_mx_oax,ciudad_424
estados_mx.res_country_state_mx_oax,municipio_1896,Ocotlán de Morelos,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1897,Santa Ana Zegache,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1898,Santiago Apóstol,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1899,San Antonino Castillo Velasco,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1900,Asunción Ocotlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1901,San Pedro Mártir,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1902,San Dionisio Ocotlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1903,Magdalena Ocotlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1904,San Miguel Tilquiápam,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1905,Santa Catarina Minas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1906,San Baltazar Chichicápam,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1907,San Pedro Apóstol,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1908,Santa Lucía Ocotlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1909,San Jerónimo Taviche,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1910,San Andrés Zabache,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1911,San José del Progreso,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1912,Yaxe,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1913,San Pedro Taviche,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1914,San Martín de los Cansecos,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1915,San Martín Lachilá,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1916,La Pe,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1917,La Compañía,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1918,Coatecas Altas,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1919,San Juan Lachigalla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1920,San Agustín Amatengo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1921,Taniche,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1922,San Miguel Ejutla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1923,Yogana,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1924,San Vicente Coatlán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1925,Santiago Pinotepa Nacional,estados_mx.res_country_state_mx_oax,ciudad_425
estados_mx.res_country_state_mx_oax,municipio_1926,Santiago Pinotepa Nacional,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1927,San Juan Cacahuatepec,estados_mx.res_country_state_mx_oax,ciudad_426
estados_mx.res_country_state_mx_oax,municipio_1928,San Juan Cacahuatepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1929,San Juan Bautista Lo de Soto,estados_mx.res_country_state_mx_oax,ciudad_427
estados_mx.res_country_state_mx_oax,municipio_1930,San Juan Bautista Lo de Soto,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1931,Mártires de Tacubaya,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1932,San Sebastián Ixcapa,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1933,San Antonio Tepetlapa,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1934,Santa María Cortijo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1935,Santiago Llano Grande,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1936,San Miguel Tlacamama,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1937,Santiago Tapextla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1938,San José Estancia Grande,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1939,Santo Domingo Armenta,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1940,Santiago Jamiltepec,estados_mx.res_country_state_mx_oax,ciudad_428
estados_mx.res_country_state_mx_oax,municipio_1941,Santiago Jamiltepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1942,San Pedro Atoyac,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1943,San Juan Colorado,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1944,Santiago Ixtayutla,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1945,San Pedro Jicayán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1946,Pinotepa de Don Luis,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1947,San Lorenzo,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1948,San Agustín Chayuco,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1949,San Andrés Huaxpaltepec,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1950,Santa Catarina Mechoacán,estados_mx.res_country_state_mx_oax,
estados_mx.res_country_state_mx_oax,municipio_1951,Santiago Tetepec,estados_mx.res_country_state_mx_oax,
