id,name,state_id/id,ciudad_id/id
municipio_1207,Temixco,cfd_mx.res_country_state_mx_mor,
municipio_1231,Temoac,cfd_mx.res_country_state_mx_mor,
municipio_1235,Tepalcingo,cfd_mx.res_country_state_mx_mor,
municipio_1203,Tepoztlán,cfd_mx.res_country_state_mx_mor,
municipio_1210,Tetecala,cfd_mx.res_country_state_mx_mor,
municipio_1226,Tetela del Volcán,cfd_mx.res_country_state_mx_mor,
municipio_1204,Tlalnepantla,cfd_mx.res_country_state_mx_mor,
municipio_1220,Tlaltizapán de Zapata,cfd_mx.res_country_state_mx_mor,
municipio_1240,Tlaquiltenango,cfd_mx.res_country_state_mx_mor,
municipio_1205,Tlayacapan,cfd_mx.res_country_state_mx_mor,
municipio_1228,Totolapan,cfd_mx.res_country_state_mx_mor,
municipio_1225,Xochitepec,cfd_mx.res_country_state_mx_mor,
municipio_1216,Yautepec,cfd_mx.res_country_state_mx_mor,
municipio_1227,Yecapixtla,cfd_mx.res_country_state_mx_mor,
municipio_1223,Zacatepec,cfd_mx.res_country_state_mx_mor,
municipio_1232,Zacualpan,cfd_mx.res_country_state_mx_mor,
municipio_1244,Acaponeta,cfd_mx.res_country_state_mx_nay,
municipio_1274,Ahuacatlán,cfd_mx.res_country_state_mx_nay,
municipio_1278,Amatlán de Cañas,cfd_mx.res_country_state_mx_nay,
municipio_1263,Bahía de Banderas,cfd_mx.res_country_state_mx_nay,
municipio_1260,Compostela,cfd_mx.res_country_state_mx_nay,
municipio_1251,Del Nayar,cfd_mx.res_country_state_mx_nay,
municipio_1248,Huajicori,cfd_mx.res_country_state_mx_nay,
municipio_1276,Ixtlán del Río,cfd_mx.res_country_state_mx_nay,
municipio_1272,Jala,cfd_mx.res_country_state_mx_nay,
municipio_1254,La Yesca,cfd_mx.res_country_state_mx_nay,
municipio_1257,Rosamorada,cfd_mx.res_country_state_mx_nay,
municipio_1255,Ruíz,cfd_mx.res_country_state_mx_nay,
municipio_1266,San Blas,cfd_mx.res_country_state_mx_nay,
municipio_1270,San Pedro Lagunillas,cfd_mx.res_country_state_mx_nay,
municipio_1271,Santa María del Oro,cfd_mx.res_country_state_mx_nay,
municipio_1253,Santiago Ixcuintla,cfd_mx.res_country_state_mx_nay,
municipio_1246,Tecuala,cfd_mx.res_country_state_mx_nay,
municipio_1250,Tepic,cfd_mx.res_country_state_mx_nay,
municipio_1258,Tuxpan,cfd_mx.res_country_state_mx_nay,
municipio_1268,Xalisco,cfd_mx.res_country_state_mx_nay,
municipio_1294,Abasolo,cfd_mx.res_country_state_mx_nl,
municipio_1297,Agualeguas,cfd_mx.res_country_state_mx_nl,
municipio_1326,Allende,cfd_mx.res_country_state_mx_nl,
municipio_1280,Anáhuac,cfd_mx.res_country_state_mx_nl,
municipio_1310,Apodaca,cfd_mx.res_country_state_mx_nl,
municipio_1341,Aramberri,cfd_mx.res_country_state_mx_nl,
municipio_1284,Bustamante,cfd_mx.res_country_state_mx_nl,
municipio_1328,Cadereyta Jiménez,cfd_mx.res_country_state_mx_nl,
municipio_1299,Cerralvo,cfd_mx.res_country_state_mx_nl,
municipio_1319,China,cfd_mx.res_country_state_mx_nl,
municipio_1292,Ciénega de Flores,cfd_mx.res_country_state_mx_nl,
municipio_1340,Doctor Arroyo,cfd_mx.res_country_state_mx_nl,
municipio_1317,Doctor Coss,cfd_mx.res_country_state_mx_nl,
municipio_1313,Doctor González,cfd_mx.res_country_state_mx_nl,
municipio_1308,El Carmen,cfd_mx.res_country_state_mx_nl,
municipio_1336,Galeana,cfd_mx.res_country_state_mx_nl,
municipio_1302,García,cfd_mx.res_country_state_mx_nl,
municipio_1318,General Bravo,cfd_mx.res_country_state_mx_nl,
municipio_1327,General Terán,cfd_mx.res_country_state_mx_nl,
municipio_1298,General Treviño,cfd_mx.res_country_state_mx_nl,
municipio_1342,General Zaragoza,cfd_mx.res_country_state_mx_nl,
municipio_1296,General Zuazua,cfd_mx.res_country_state_mx_nl,
municipio_1293,Hidalgo,cfd_mx.res_country_state_mx_nl,
municipio_1295,Higueras,cfd_mx.res_country_state_mx_nl,
municipio_1337,Hualahuises,cfd_mx.res_country_state_mx_nl,
municipio_1335,Iturbide,cfd_mx.res_country_state_mx_nl,
municipio_1322,Juárez,cfd_mx.res_country_state_mx_nl,
municipio_1282,Lampazos de Naranjo,cfd_mx.res_country_state_mx_nl,
municipio_1334,Linares,cfd_mx.res_country_state_mx_nl,
municipio_1316,Los Aldamas,cfd_mx.res_country_state_mx_nl,
municipio_1315,Los Herreras,cfd_mx.res_country_state_mx_nl,
municipio_1314,Los Ramones,cfd_mx.res_country_state_mx_nl,
municipio_1312,Marín,cfd_mx.res_country_state_mx_nl,
municipio_1300,Melchor Ocampo,cfd_mx.res_country_state_mx_nl,
municipio_1343,Mier y Noriega,cfd_mx.res_country_state_mx_nl,
municipio_1283,Mina,cfd_mx.res_country_state_mx_nl,
municipio_1331,Montemorelos,cfd_mx.res_country_state_mx_nl,
municipio_1289,Parás,cfd_mx.res_country_state_mx_nl,
municipio_1311,Pesquería,cfd_mx.res_country_state_mx_nl,
municipio_1332,Rayones,cfd_mx.res_country_state_mx_nl,
municipio_1286,Sabinas Hidalgo,cfd_mx.res_country_state_mx_nl,
municipio_1290,Salinas Victoria,cfd_mx.res_country_state_mx_nl,
municipio_1306,Santa Catarina,cfd_mx.res_country_state_mx_nl,
municipio_1323,Santiago,cfd_mx.res_country_state_mx_nl,
municipio_1288,Vallecillo,cfd_mx.res_country_state_mx_nl,
municipio_1287,Villaldama,cfd_mx.res_country_state_mx_nl,
municipio_1449,Abejones,cfd_mx.res_country_state_mx_oax,
municipio_1383,Acatlán de Pérez Figueroa,cfd_mx.res_country_state_mx_oax,
municipio_1850,Ánimas Trujano,cfd_mx.res_country_state_mx_oax,
municipio_1686,Asunción Cacalotepec,cfd_mx.res_country_state_mx_oax,
municipio_1514,Asunción Cuyotepeji,cfd_mx.res_country_state_mx_oax,
municipio_1661,Asunción Ixtaltepec,cfd_mx.res_country_state_mx_oax,
municipio_1587,Asunción Nochixtlán,cfd_mx.res_country_state_mx_oax,
municipio_1900,Asunción Ocotlán,cfd_mx.res_country_state_mx_oax,
municipio_1734,Asunción Tlacolulita,cfd_mx.res_country_state_mx_oax,
municipio_1870,Ayoquezco de Aldama,cfd_mx.res_country_state_mx_oax,
municipio_1386,Ayotzintepec,cfd_mx.res_country_state_mx_oax,
municipio_1559,Calihualá,cfd_mx.res_country_state_mx_oax,
municipio_1803,Candelaria Loxicha,cfd_mx.res_country_state_mx_oax,
municipio_1461,Capulálpam de Méndez,cfd_mx.res_country_state_mx_oax,
municipio_1672,Chahuites,cfd_mx.res_country_state_mx_oax,
municipio_1819,Chalcatongo de Hidalgo,cfd_mx.res_country_state_mx_oax,
municipio_1427,Chiquihuitlán de Benito Juárez,cfd_mx.res_country_state_mx_oax,
municipio_1857,Ciénega de Zimatlán,cfd_mx.res_country_state_mx_oax,
municipio_1655,Ciudad Ixtepec,cfd_mx.res_country_state_mx_oax,
municipio_1918,Coatecas Altas,cfd_mx.res_country_state_mx_oax,
municipio_1611,Coicoyán de las Flores,cfd_mx.res_country_state_mx_oax,
municipio_1544,Concepción Buenavista,cfd_mx.res_country_state_mx_oax,
municipio_1433,Concepción Pápalo,cfd_mx.res_country_state_mx_oax,
municipio_1813,Constancia del Rosario,cfd_mx.res_country_state_mx_oax,
municipio_1381,Cosolapa,cfd_mx.res_country_state_mx_oax,
municipio_1505,Cosoltepec,cfd_mx.res_country_state_mx_oax,
municipio_1880,Cuilápam de Guerrero,cfd_mx.res_country_state_mx_oax,
municipio_1425,Cuyamecalco Villa de Zaragoza,cfd_mx.res_country_state_mx_oax,
municipio_1697,El Barrio de la Soledad,cfd_mx.res_country_state_mx_oax,
municipio_1656,El Espinal,cfd_mx.res_country_state_mx_oax,
municipio_1404,Eloxochitlán de Flores Magón,cfd_mx.res_country_state_mx_oax,
municipio_1528,Fresnillo de Trujano,cfd_mx.res_country_state_mx_oax,
municipio_1522,Guadalupe de Ramírez,cfd_mx.res_country_state_mx_oax,
municipio_1365,Guadalupe Etla,cfd_mx.res_country_state_mx_oax,
municipio_1464,Guelatao de Juárez,cfd_mx.res_country_state_mx_oax,
municipio_1745,Guevea de Humboldt,cfd_mx.res_country_state_mx_oax,
municipio_1891,Heroica Ciudad de Ejutla de Crespo,cfd_mx.res_country_state_mx_oax,
municipio_1503,Heroica Ciudad de Huajuapan de León,cfd_mx.res_country_state_mx_oax,
municipio_1653,Heroica Ciudad de Juchitán de Zaragoza,cfd_mx.res_country_state_mx_oax,
municipio_1613,Heroica Ciudad de Tlaxiaco,cfd_mx.res_country_state_mx_oax,
municipio_1412,Huautepec,cfd_mx.res_country_state_mx_oax,
municipio_1397,Huautla de Jiménez,cfd_mx.res_country_state_mx_oax,
municipio_1561,Ixpantepec Nieves,cfd_mx.res_country_state_mx_oax,
municipio_1451,Ixtlán de Juárez,cfd_mx.res_country_state_mx_oax,
municipio_1917,La Compañía,cfd_mx.res_country_state_mx_oax,
municipio_1916,La Pe,cfd_mx.res_country_state_mx_oax,
municipio_1817,La Reforma,cfd_mx.res_country_state_mx_oax,
municipio_1565,La Trinidad Vista Hermosa,cfd_mx.res_country_state_mx_oax,
municipio_1355,Magdalena Apasco,cfd_mx.res_country_state_mx_oax,
municipio_1636,Magdalena Jaltepec,cfd_mx.res_country_state_mx_oax,
municipio_1868,Magdalena Mixtepec,cfd_mx.res_country_state_mx_oax,
municipio_1903,Magdalena Ocotlán,cfd_mx.res_country_state_mx_oax,
municipio_1625,Magdalena Peñasco,cfd_mx.res_country_state_mx_oax,
municipio_1714,Magdalena Teitipac,cfd_mx.res_country_state_mx_oax,
municipio_1748,Magdalena Tequisistlán,cfd_mx.res_country_state_mx_oax,
municipio_1749,Magdalena Tlacotepec,cfd_mx.res_country_state_mx_oax,
municipio_1637,Magdalena Yodocono de Porfirio Díaz,cfd_mx.res_country_state_mx_oax,
municipio_1639,Magdalena Zahuatlán,cfd_mx.res_country_state_mx_oax,
municipio_1534,Mariscala de Juárez,cfd_mx.res_country_state_mx_oax,
municipio_1931,Mártires de Tacubaya,cfd_mx.res_country_state_mx_oax,
municipio_1691,Matías Romero Avendaño,cfd_mx.res_country_state_mx_oax,
municipio_1419,Mazatlán Villa de Flores,cfd_mx.res_country_state_mx_oax,
municipio_1814,Mesones Hidalgo,cfd_mx.res_country_state_mx_oax,
municipio_1761,Miahuatlán de Porfirio Díaz,cfd_mx.res_country_state_mx_oax,
municipio_1678,Mixistlán de la Reforma,cfd_mx.res_country_state_mx_oax,
municipio_1771,Monjas,cfd_mx.res_country_state_mx_oax,
municipio_1445,Natividad,cfd_mx.res_country_state_mx_oax,
municipio_1360,Nazareno Etla,cfd_mx.res_country_state_mx_oax,
municipio_1728,Nejapa de Madero,cfd_mx.res_country_state_mx_oax,
municipio_1462,Nuevo Zoquiápam,cfd_mx.res_country_state_mx_oax,
municipio_1372,Oaxaca de Juárez,cfd_mx.res_country_state_mx_oax,
municipio_1896,Ocotlán de Morelos,cfd_mx.res_country_state_mx_oax,
municipio_1946,Pinotepa de Don Luis,cfd_mx.res_country_state_mx_oax,
municipio_1804,Pluma Hidalgo,cfd_mx.res_country_state_mx_oax,
municipio_1811,Putla Villa de Guerrero,cfd_mx.res_country_state_mx_oax,
municipio_1666,Reforma de Pineda,cfd_mx.res_country_state_mx_oax,
municipio_1359,Reyes Etla,cfd_mx.res_country_state_mx_oax,
municipio_1711,Rojas de Cuauhtémoc,cfd_mx.res_country_state_mx_oax,
municipio_1740,Salina Cruz,cfd_mx.res_country_state_mx_oax,
municipio_1920,San Agustín Amatengo,cfd_mx.res_country_state_mx_oax,
municipio_1558,San Agustín Atenango,cfd_mx.res_country_state_mx_oax,
municipio_1948,San Agustín Chayuco,cfd_mx.res_country_state_mx_oax,
municipio_1848,San Agustín de las Juntas,cfd_mx.res_country_state_mx_oax,
municipio_1362,San Agustín Etla,cfd_mx.res_country_state_mx_oax,
municipio_1798,San Agustín Loxicha,cfd_mx.res_country_state_mx_oax,
municipio_1628,San Agustín Tlacotepec,cfd_mx.res_country_state_mx_oax,
municipio_1375,San Agustín Yatareni,cfd_mx.res_country_state_mx_oax,
municipio_1831,San Andrés Cabecera Nueva,cfd_mx.res_country_state_mx_oax,
municipio_1512,San Andrés Dinicuiti,cfd_mx.res_country_state_mx_oax,
municipio_1949,San Andrés Huaxpaltepec,cfd_mx.res_country_state_mx_oax,
municipio_1374,San Andrés Huayápam,cfd_mx.res_country_state_mx_oax,
municipio_1842,San Andrés Ixtlahuaca,cfd_mx.res_country_state_mx_oax,
municipio_1575,San Andrés Lagunas,cfd_mx.res_country_state_mx_oax,
municipio_1645,San Andrés Nuxiño,cfd_mx.res_country_state_mx_oax,
municipio_1784,San Andrés Paxtlán,cfd_mx.res_country_state_mx_oax,
municipio_1596,San Andrés Sinaxtla,cfd_mx.res_country_state_mx_oax,
municipio_1483,San Andrés Solaga,cfd_mx.res_country_state_mx_oax,
municipio_1431,San Andrés Teotilálpam,cfd_mx.res_country_state_mx_oax,
municipio_1523,San Andrés Tepetlapa,cfd_mx.res_country_state_mx_oax,
municipio_1486,San Andrés Yaá,cfd_mx.res_country_state_mx_oax,
municipio_1910,San Andrés Zabache,cfd_mx.res_country_state_mx_oax,
municipio_1361,San Andrés Zautla,cfd_mx.res_country_state_mx_oax,
municipio_1899,San Antonino Castillo Velasco,cfd_mx.res_country_state_mx_oax,
municipio_1867,San Antonino el Alto,cfd_mx.res_country_state_mx_oax,
municipio_1574,San Antonino Monte Verde,cfd_mx.res_country_state_mx_oax,
municipio_1570,San Antonio Acutla,cfd_mx.res_country_state_mx_oax,
municipio_1858,San Antonio Huitepec,cfd_mx.res_country_state_mx_oax,
municipio_1415,San Antonio Nanahuatípam,cfd_mx.res_country_state_mx_oax,
municipio_1630,San Antonio Sinicahua,cfd_mx.res_country_state_mx_oax,
municipio_1933,San Antonio Tepetlapa,cfd_mx.res_country_state_mx_oax,
municipio_1906,San Baltazar Chichicápam,cfd_mx.res_country_state_mx_oax,
municipio_1799,San Baltazar Loxicha,cfd_mx.res_country_state_mx_oax,
municipio_1488,San Baltazar Yatzachi el Bajo,cfd_mx.res_country_state_mx_oax,
municipio_1855,San Bartolo Coyotepec,cfd_mx.res_country_state_mx_oax,
municipio_1578,San Bartolo Soyaltepec,cfd_mx.res_country_state_mx_oax,
municipio_1732,San Bartolo Yautepec,cfd_mx.res_country_state_mx_oax,
municipio_1418,San Bartolomé Ayautla,cfd_mx.res_country_state_mx_oax,
municipio_1801,San Bartolomé Loxicha,cfd_mx.res_country_state_mx_oax,
municipio_1719,San Bartolomé Quialana,cfd_mx.res_country_state_mx_oax,
municipio_1626,San Bartolomé Yucuañe,cfd_mx.res_country_state_mx_oax,
municipio_1487,San Bartolomé Zoogocho,cfd_mx.res_country_state_mx_oax,
municipio_1838,San Bernardo Mixtepec,cfd_mx.res_country_state_mx_oax,
municipio_1758,San Blas Atempa,cfd_mx.res_country_state_mx_oax,
municipio_1726,San Carlos Yautepec,cfd_mx.res_country_state_mx_oax,
municipio_1775,San Cristóbal Amatlán,cfd_mx.res_country_state_mx_oax,
municipio_1622,San Cristóbal Amoltepec,cfd_mx.res_country_state_mx_oax,
municipio_1479,San Cristóbal Lachirioag,cfd_mx.res_country_state_mx_oax,
municipio_1553,San Cristóbal Suchixtlahuaca,cfd_mx.res_country_state_mx_oax,
municipio_1660,San Dionisio del Mar,cfd_mx.res_country_state_mx_oax,
municipio_1725,San Dionisio Ocotepec,cfd_mx.res_country_state_mx_oax,
municipio_1902,San Dionisio Ocotlán,cfd_mx.res_country_state_mx_oax,
municipio_1821,San Esteban Atatlahuca,cfd_mx.res_country_state_mx_oax,
municipio_1391,San Felipe Jalapa de Díaz,cfd_mx.res_country_state_mx_oax,
municipio_1367,San Felipe Tejalápam,cfd_mx.res_country_state_mx_oax,
municipio_1396,San Felipe Usila,cfd_mx.res_country_state_mx_oax,
municipio_1873,San Francisco Cahuacuá,cfd_mx.res_country_state_mx_oax,
municipio_1491,San Francisco Cajonos,cfd_mx.res_country_state_mx_oax,
municipio_1432,San Francisco Chapulapa,cfd_mx.res_country_state_mx_oax,
municipio_1600,San Francisco Chindúa,cfd_mx.res_country_state_mx_oax,
municipio_1662,San Francisco del Mar,cfd_mx.res_country_state_mx_oax,
municipio_1401,San Francisco Huehuetlán,cfd_mx.res_country_state_mx_oax,
municipio_1668,San Francisco Ixhuatán,cfd_mx.res_country_state_mx_oax,
municipio_1642,San Francisco Jaltepetongo,cfd_mx.res_country_state_mx_oax,
municipio_1704,San Francisco Lachigoló,cfd_mx.res_country_state_mx_oax,
municipio_1768,San Francisco Logueche,cfd_mx.res_country_state_mx_oax,
municipio_1640,San Francisco Nuxaño,cfd_mx.res_country_state_mx_oax,
municipio_1790,San Francisco Ozolotepec,cfd_mx.res_country_state_mx_oax,
municipio_1887,San Francisco Sola,cfd_mx.res_country_state_mx_oax,
municipio_1350,San Francisco Telixtlahuaca,cfd_mx.res_country_state_mx_oax,
municipio_1547,San Francisco Teopan,cfd_mx.res_country_state_mx_oax,
municipio_1562,San Francisco Tlapancingo,cfd_mx.res_country_state_mx_oax,
municipio_1964,San Gabriel Mixtepec,cfd_mx.res_country_state_mx_oax,
municipio_1772,San Ildefonso Amatlán,cfd_mx.res_country_state_mx_oax,
municipio_1888,San Ildefonso Sola,cfd_mx.res_country_state_mx_oax,
municipio_1471,San Ildefonso Villa Alta,cfd_mx.res_country_state_mx_oax,
municipio_1373,San Jacinto Amilpas,cfd_mx.res_country_state_mx_oax,
municipio_1851,San Jacinto Tlacotepec,cfd_mx.res_country_state_mx_oax,
municipio_1779,San Jerónimo Coatlán,cfd_mx.res_country_state_mx_oax,
municipio_1510,San Jerónimo Silacayoapilla,cfd_mx.res_country_state_mx_oax,
municipio_1347,San Jerónimo Sosola,cfd_mx.res_country_state_mx_oax,
municipio_1909,San Jerónimo Taviche,cfd_mx.res_country_state_mx_oax,
municipio_1410,San Jerónimo Tecóatl,cfd_mx.res_country_state_mx_oax,
municipio_1715,San Jerónimo Tlacochahuaya,cfd_mx.res_country_state_mx_oax,
municipio_1538,San Jorge Nuchita,cfd_mx.res_country_state_mx_oax,
municipio_1530,San José Ayuquila,cfd_mx.res_country_state_mx_oax,
municipio_1389,San José Chiltepec,cfd_mx.res_country_state_mx_oax,
municipio_1774,San José del Peñasco,cfd_mx.res_country_state_mx_oax,
municipio_1911,San José del Progreso,cfd_mx.res_country_state_mx_oax,
municipio_1938,San José Estancia Grande,cfd_mx.res_country_state_mx_oax,
municipio_1380,San José Independencia,cfd_mx.res_country_state_mx_oax,
municipio_1766,San José Lachiguiri,cfd_mx.res_country_state_mx_oax,
municipio_1416,San José Tenango,cfd_mx.res_country_state_mx_oax,
municipio_1620,San Juan Achiutla,cfd_mx.res_country_state_mx_oax,
municipio_1452,San Juan Atepec,cfd_mx.res_country_state_mx_oax,
municipio_1346,San Juan Bautista Atatlahuca,cfd_mx.res_country_state_mx_oax,
municipio_1542,San Juan Bautista Coixtlahuaca,cfd_mx.res_country_state_mx_oax,
municipio_1423,San Juan Bautista Cuicatlán,cfd_mx.res_country_state_mx_oax,
municipio_1358,San Juan Bautista Guelache,cfd_mx.res_country_state_mx_oax,
municipio_1348,San Juan Bautista Jayacatlán,cfd_mx.res_country_state_mx_oax,
municipio_1930,San Juan Bautista Lo de Soto,cfd_mx.res_country_state_mx_oax,
municipio_1507,San Juan Bautista Suchitepec,cfd_mx.res_country_state_mx_oax,
municipio_1526,San Juan Bautista Tlachichilco,cfd_mx.res_country_state_mx_oax,
municipio_1435,San Juan Bautista Tlacoatzintepec,cfd_mx.res_country_state_mx_oax,
municipio_1387,San Juan Bautista Tuxtepec,cfd_mx.res_country_state_mx_oax,
municipio_1395,San Juan Bautista Valle Nacional,cfd_mx.res_country_state_mx_oax,
municipio_1928,San Juan Cacahuatepec,cfd_mx.res_country_state_mx_oax,
municipio_1460,San Juan Chicomezúchil,cfd_mx.res_country_state_mx_oax,
municipio_1894,San Juan Chilateca,cfd_mx.res_country_state_mx_oax,
municipio_1518,San Juan Cieneguilla,cfd_mx.res_country_state_mx_oax,
municipio_1413,San Juan Coatzóspam,cfd_mx.res_country_state_mx_oax,
municipio_1943,San Juan Colorado,cfd_mx.res_country_state_mx_oax,
municipio_1501,San Juan Comaltepec,cfd_mx.res_country_state_mx_oax,
municipio_1675,San Juan Cotzocón,cfd_mx.res_country_state_mx_oax,
municipio_1420,San Juan de los Cués,cfd_mx.res_country_state_mx_oax,
municipio_1354,San Juan del Estado,cfd_mx.res_country_state_mx_oax,
municipio_1718,San Juan del Río,cfd_mx.res_country_state_mx_oax,
municipio_1644,San Juan Diuxi,cfd_mx.res_country_state_mx_oax,
municipio_1457,San Juan Evangelista Analco,cfd_mx.res_country_state_mx_oax,
municipio_1716,San Juan Guelavía,cfd_mx.res_country_state_mx_oax,
municipio_1692,San Juan Guichicovi,cfd_mx.res_country_state_mx_oax,
municipio_1520,San Juan Ihualtepec,cfd_mx.res_country_state_mx_oax,
municipio_1727,San Juan Juquila Mixes,cfd_mx.res_country_state_mx_oax,
municipio_1478,San Juan Juquila Vijanos,cfd_mx.res_country_state_mx_oax,
municipio_1961,San Juan Lachao,cfd_mx.res_country_state_mx_oax,
municipio_1919,San Juan Lachigalla,cfd_mx.res_country_state_mx_oax,
municipio_1731,San Juan Lajarcia,cfd_mx.res_country_state_mx_oax,
municipio_1498,San Juan Lalana,cfd_mx.res_country_state_mx_oax,
municipio_1676,San Juan Mazatlán,cfd_mx.res_country_state_mx_oax,
municipio_1609,San Juan Mixtepec -Dto. 08 -,cfd_mx.res_country_state_mx_oax,
municipio_1776,San Juan Mixtepec -Dto. 26 -,cfd_mx.res_country_state_mx_oax,
municipio_1614,San Juan Ñumí,cfd_mx.res_country_state_mx_oax,
municipio_1793,San Juan Ozolotepec,cfd_mx.res_country_state_mx_oax,
municipio_1500,San Juan Petlapa,cfd_mx.res_country_state_mx_oax,
municipio_1956,San Juan Quiahije,cfd_mx.res_country_state_mx_oax,
municipio_1446,San Juan Quiotepec,cfd_mx.res_country_state_mx_oax,
municipio_1598,San Juan Sayultepec,cfd_mx.res_country_state_mx_oax,
municipio_1484,San Juan Tabaá,cfd_mx.res_country_state_mx_oax,
municipio_1646,San Juan Tamazola,cfd_mx.res_country_state_mx_oax,
municipio_1635,San Juan Teita,cfd_mx.res_country_state_mx_oax,
municipio_1712,San Juan Teitipac,cfd_mx.res_country_state_mx_oax,
municipio_1437,San Juan Tepeuxila,cfd_mx.res_country_state_mx_oax,
municipio_1577,San Juan Teposcolula,cfd_mx.res_country_state_mx_oax,
municipio_1473,San Juan Yaeé,cfd_mx.res_country_state_mx_oax,
municipio_1475,San Juan Yatzona,cfd_mx.res_country_state_mx_oax,
municipio_1597,San Juan Yucuita,cfd_mx.res_country_state_mx_oax,
municipio_1947,San Lorenzo,cfd_mx.res_country_state_mx_oax,
municipio_1720,San Lorenzo Albarradas,cfd_mx.res_country_state_mx_oax,
municipio_1368,San Lorenzo Cacaotepec,cfd_mx.res_country_state_mx_oax,
municipio_1400,San Lorenzo Cuaunecuiltitla,cfd_mx.res_country_state_mx_oax,
municipio_1885,San Lorenzo Texmelúcan,cfd_mx.res_country_state_mx_oax,
municipio_1557,San Lorenzo Victoria,cfd_mx.res_country_state_mx_oax,
municipio_1688,San Lucas Camotlán,cfd_mx.res_country_state_mx_oax,
municipio_1393,San Lucas Ojitlán,cfd_mx.res_country_state_mx_oax,
municipio_1717,San Lucas Quiaviní,cfd_mx.res_country_state_mx_oax,
municipio_1414,San Lucas Zoquiápam,cfd_mx.res_country_state_mx_oax,
municipio_1765,San Luis Amatlán,cfd_mx.res_country_state_mx_oax,
municipio_1792,San Marcial Ozolotepec,cfd_mx.res_country_state_mx_oax,
municipio_1537,San Marcos Arteaga,cfd_mx.res_country_state_mx_oax,
municipio_1914,San Martín de los Cansecos,cfd_mx.res_country_state_mx_oax,
municipio_1616,San Martín Huamelúlpam,cfd_mx.res_country_state_mx_oax,
municipio_1624,San Martín Itunyoso,cfd_mx.res_country_state_mx_oax,
municipio_1915,San Martín Lachilá,cfd_mx.res_country_state_mx_oax,
municipio_1610,San Martín Peras,cfd_mx.res_country_state_mx_oax,
municipio_1892,San Martín Tilcajete,cfd_mx.res_country_state_mx_oax,
municipio_1409,San Martín Toxpalan,cfd_mx.res_country_state_mx_oax,
municipio_1531,San Martín Zacatepec,cfd_mx.res_country_state_mx_oax,
municipio_1492,San Mateo Cajonos,cfd_mx.res_country_state_mx_oax,
municipio_1756,San Mateo del Mar,cfd_mx.res_country_state_mx_oax,
municipio_1601,San Mateo Etlatongo,cfd_mx.res_country_state_mx_oax,
municipio_1525,San Mateo Nejápam,cfd_mx.res_country_state_mx_oax,
municipio_1631,San Mateo Peñasco,cfd_mx.res_country_state_mx_oax,
municipio_1806,San Mateo Piñas,cfd_mx.res_country_state_mx_oax,
municipio_1782,San Mateo Río Hondo,cfd_mx.res_country_state_mx_oax,
municipio_1651,San Mateo Sindihui,cfd_mx.res_country_state_mx_oax,
municipio_1549,San Mateo Tlapiltepec,cfd_mx.res_country_state_mx_oax,
municipio_1417,San Mateo Yoloxochitlán,cfd_mx.res_country_state_mx_oax,
municipio_1874,San Mateo Yucutindó,cfd_mx.res_country_state_mx_oax,
municipio_1485,San Melchor Betaza,cfd_mx.res_country_state_mx_oax,
municipio_1623,San Miguel Achiutla,cfd_mx.res_country_state_mx_oax,
municipio_1524,San Miguel Ahuehuetitlán,cfd_mx.res_country_state_mx_oax,
municipio_1454,San Miguel Aloápam,cfd_mx.res_country_state_mx_oax,
municipio_1532,San Miguel Amatitlán,cfd_mx.res_country_state_mx_oax,
municipio_1468,San Miguel Amatlán,cfd_mx.res_country_state_mx_oax,
municipio_1589,San Miguel Chicahua,cfd_mx.res_country_state_mx_oax,
municipio_1664,San Miguel Chimalapa,cfd_mx.res_country_state_mx_oax,
municipio_1786,San Miguel Coatlán,cfd_mx.res_country_state_mx_oax,
municipio_1810,San Miguel del Puerto,cfd_mx.res_country_state_mx_oax,
municipio_1459,San Miguel del Río,cfd_mx.res_country_state_mx_oax,
municipio_1922,San Miguel Ejutla,cfd_mx.res_country_state_mx_oax,
municipio_1826,San Miguel el Grande,cfd_mx.res_country_state_mx_oax,
municipio_1588,San Miguel Huautla,cfd_mx.res_country_state_mx_oax,
municipio_1840,San Miguel Mixtepec,cfd_mx.res_country_state_mx_oax,
municipio_1957,San Miguel Panixtlahuaca,cfd_mx.res_country_state_mx_oax,
municipio_1863,San Miguel Peras,cfd_mx.res_country_state_mx_oax,
municipio_1650,San Miguel Piedras,cfd_mx.res_country_state_mx_oax,
municipio_1685,San Miguel Quetzaltepec,cfd_mx.res_country_state_mx_oax,
municipio_1429,San Miguel Santa Flor,cfd_mx.res_country_state_mx_oax,
municipio_1385,San Miguel Soyaltepec,cfd_mx.res_country_state_mx_oax,
municipio_1788,San Miguel Suchixtepec,cfd_mx.res_country_state_mx_oax,
municipio_1638,San Miguel Tecomatlán,cfd_mx.res_country_state_mx_oax,
municipio_1760,San Miguel Tenango,cfd_mx.res_country_state_mx_oax,
municipio_1550,San Miguel Tequixtepec,cfd_mx.res_country_state_mx_oax,
municipio_1904,San Miguel Tilquiápam,cfd_mx.res_country_state_mx_oax,
municipio_1936,San Miguel Tlacamama,cfd_mx.res_country_state_mx_oax,
municipio_1605,San Miguel Tlacotepec,cfd_mx.res_country_state_mx_oax,
municipio_1551,San Miguel Tulancingo,cfd_mx.res_country_state_mx_oax,
municipio_1466,San Miguel Yotao,cfd_mx.res_country_state_mx_oax,
